ds,yhat,yhat_lower,yhat_upper
2025-01-04 11:00:00,2.6822620384913414,-11.619970286283385,16.389497835211902
2025-01-04 12:00:00,2.972688570464696,-11.35687281203526,17.738557530243828
2025-01-04 13:00:00,3.168945180647815,-11.304913135891724,17.828873685708757
2025-01-04 14:00:00,2.868113803701919,-11.622017618827941,17.190876180757964
2025-01-04 15:00:00,2.4255722156793853,-11.382297711333004,16.325441706822023
2025-01-04 16:00:00,2.551073853797904,-11.426712974416503,16.62161859162069
2025-01-04 17:00:00,3.451616444315875,-10.591979745036898,17.92237496561368
2025-01-04 18:00:00,4.458775045813528,-9.056482906353365,18.24654554280512
2025-01-04 19:00:00,4.598095790839378,-10.360827260601395,17.7121549881441
2025-01-04 20:00:00,3.5740064139324454,-10.010511341237375,17.901703669905817
2025-01-04 21:00:00,2.165188517207197,-13.314806359664633,15.700712960243717
2025-01-04 22:00:00,1.5676455657056108,-12.455783964868498,15.846892586034512
2025-01-04 23:00:00,2.269867960537271,-11.93198810882013,16.575229226225208
2025-01-05 00:00:00,3.5503642059812712,-9.554286642948169,18.417100636676533
2025-01-05 01:00:00,4.122098552116668,-10.5134106245221,18.57513801845915
2025-01-05 02:00:00,3.3418145677518427,-11.394582850152833,17.410595823261122
2025-01-05 03:00:00,1.8368379773662613,-12.37649225795996,16.100761666311975
2025-01-05 04:00:00,0.9436130441207806,-12.31422598701469,13.864799355704006
2025-01-05 05:00:00,1.4844772544104958,-12.434484245678082,16.325132975584285
2025-01-05 06:00:00,3.0346017334002147,-10.24281006132778,17.46940115376862
2025-01-05 07:00:00,4.347719163199161,-9.41788886528391,17.061173426140147
2025-01-05 08:00:00,4.498359182773121,-10.883627329857422,17.99931553587465
2025-01-05 09:00:00,3.643618104034079,-9.92789173390729,17.850555605359425
2025-01-05 10:00:00,2.7273009302786337,-11.456533620626548,16.8737983380307
2025-01-05 11:00:00,2.499469363103283,-10.830210497701605,16.966210143817758
2025-01-05 12:00:00,2.857189135460845,-11.267271528572431,17.921057825322965
2025-01-05 13:00:00,3.1230351907695564,-9.927889778591828,17.511618803751464
2025-01-05 14:00:00,2.8939949423326508,-11.431493953043987,17.002702322695125
2025-01-05 15:00:00,2.52483701761787,-11.798842174478025,17.225133293261994
2025-01-05 16:00:00,2.7244564322045273,-11.542549130609368,16.05131875326529
2025-01-05 17:00:00,3.6993036775105654,-10.330326643125805,17.616368744244124
2025-01-05 18:00:00,4.7809633248390275,-8.997113761466055,19.679047606881184
2025-01-05 19:00:00,4.995180628800203,-9.636565836609481,19.475189906206367
2025-01-05 20:00:00,4.046134650621042,-9.719166714744086,16.868218534508944
2025-01-05 21:00:00,2.7115566949264376,-10.817367433973416,17.188741620732305
2025-01-05 22:00:00,2.1862291904304247,-12.60615767047536,15.445036535529155
2025-01-05 23:00:00,2.9578862070603473,-10.499511328707973,17.22960821997152
2025-01-06 00:00:00,4.305075222051165,-10.18067707180004,19.31051717861938
2025-01-06 01:00:00,4.94117908331623,-9.601254126774538,18.65781455808944
2025-01-06 02:00:00,4.222956182113425,-10.285006827641412,18.64363883193492
2025-01-06 03:00:00,2.776938729641985,-12.236214266410363,16.82291889172279
2025-01-06 04:00:00,1.9383376527610494,-11.881480119448739,17.465479698544925
2025-01-06 05:00:00,2.5286163391833716,-10.43742961131486,17.030573284956915
2025-01-06 06:00:00,4.122911047521908,-10.741911413574643,17.37903178322039
2025-01-06 07:00:00,5.4754845137783255,-8.345877828936866,20.570881087615298
2025-01-06 08:00:00,5.661220415747224,-8.89923335394871,19.149413793438725
2025-01-06 09:00:00,4.836899375271318,-8.90685376587802,19.413305479961764
2025-01-06 10:00:00,3.945535254002611,-10.67410283145363,18.190217283260516
2025-01-06 11:00:00,3.7365627385700444,-10.688529797187412,17.308581936004195
2025-01-06 12:00:00,4.107014950661573,-9.729643371777705,19.09991528052659
2025-01-06 13:00:00,4.379848223208251,-9.674986990639402,18.21382355313969
2025-01-06 14:00:00,4.152293278994528,-9.637609926226704,18.72804877457953
2025-01-06 15:00:00,3.7789093906842814,-11.430140508291231,17.557317737650898
2025-01-06 16:00:00,3.9681919851339105,-9.54767414865139,18.465816927902054
2025-01-06 17:00:00,4.926558690400033,-10.307654892773257,19.014714318427753
2025-01-06 18:00:00,5.98616945441106,-8.536410840688673,19.594063228774267
2025-01-06 19:00:00,6.173581457987751,-8.366004779588026,20.013618015860025
2025-01-06 20:00:00,5.193379818184602,-9.17105291651398,18.40851296032615
2025-01-06 21:00:00,3.8230367666035003,-9.953166324719495,18.568531078775898
2025-01-06 22:00:00,3.25683562604438,-11.583034218424755,17.66471625518817
2025-01-06 23:00:00,3.9825006789965594,-10.26756744213163,17.251300292584023
2025-01-07 00:00:00,5.279383198577872,-8.38574208771813,19.301745201420694
2025-01-07 01:00:00,5.862061219454475,-8.258165080777387,20.157123910381753
2025-01-07 03:00:00,3.5839874944160157,-10.807774483318907,18.37204763966812
2025-01-07 04:00:00,2.6845042558969183,-11.192354504445545,16.324224646664486
2025-01-07 05:00:00,3.2109865363713874,-10.865490727790844,17.57415774563185
2025-01-07 06:00:00,4.739271855547641,-8.708677703355777,17.964798067825647
2025-01-07 07:00:00,6.02486179356554,-8.60161895476197,19.15093739376336
2025-01-07 08:00:00,6.143669610166867,-8.260822938824335,20.317869583863814
2025-01-07 09:00:00,5.254600358039217,-8.134239951088244,19.436478818648485
2025-01-07 10:00:00,4.298008557663402,-9.153780444366864,19.342949421703036
2025-01-07 11:00:00,4.023948812463069,-9.385023142590065,18.559006951416254
2025-01-07 12:00:00,4.3304748905152355,-9.409211128214324,18.68656682737358
2025-01-07 13:00:00,4.540795410174379,-8.40346681219454,18.41076077282659
2025-01-07 14:00:00,4.251831284677873,-10.020723876082613,17.917819083952
2025-01-07 15:00:00,3.8185835707146105,-10.53180137759823,17.645596222185933
2025-01-07 16:00:00,3.9511936857387044,-8.302143319517494,18.507348893629086
2025-01-07 17:00:00,4.857448712614377,-9.454073185114495,20.27777156238021
2025-01-07 18:00:00,5.868703452423906,-7.717503355309145,19.979719524811095
2025-01-07 19:00:00,6.008809715980315,-6.34137195776613,20.09950510340331
2025-01-07 20:00:00,4.980631415524804,-9.455943210129917,20.34803258384092
2025-01-07 21:00:00,3.563571095335073,-10.431202243882117,18.15686853551299
2025-01-07 22:00:00,2.956610026538284,-10.662254267669898,17.38754902870951
2025-01-07 23:00:00,3.6506018844115276,-10.367404227374019,16.96961418064156
2025-01-08 00:00:00,4.9228171788475255,-9.693524318055175,18.573617403519837
2025-01-08 01:00:00,5.48180505014787,-8.482495022946274,19.73504730638844
2025-01-08 02:00:00,4.680849513482815,-9.177561029414044,17.64588750307589
2025-01-08 03:00:00,3.148736060563759,-11.16239359980154,16.826090151511494
2025-01-08 04:00:00,2.227714183572508,-12.667329052801383,16.76951485991986
2025-01-08 05:00:00,2.7450707220518136,-11.869399500908367,16.318713335067805
2025-01-08 06:00:00,4.275091926726669,-9.684904535460328,18.18875737166246
2025-01-08 07:00:00,5.5651795098337775,-8.092815287885005,20.01382661357951
2025-01-08 08:00:00,5.683846951792071,-8.235362343253126,20.018712996791546
2025-01-08 09:00:00,4.7880824037386285,-9.042085867918678,20.04463982500858
2025-01-08 10:00:00,3.8272882942705504,-10.16507503230716,18.422208482370888
2025-01-08 11:00:00,3.5570168188321682,-10.497437285761684,17.370240212244116
2025-01-08 12:00:00,3.8743431867408313,-10.919437776676542,18.23843992424174
2025-01-08 13:00:00,4.097133545884552,-10.277836524268022,18.105760915832267
2025-01-08 14:00:00,3.819038134350323,-10.36927512193269,17.699467179577425
2025-01-08 15:00:00,3.3975253337208744,-11.198716159413554,16.541176225260045
2025-01-08 16:00:00,3.5478853792730645,-10.354819527388395,17.970685689096488
2025-01-08 17:00:00,4.479245579562866,-9.80238264622759,18.391655695021786
2025-01-08 18:00:00,5.517670960396252,-9.634087410349727,18.97670547896173
2025-01-08 19:00:00,5.679407905087521,-8.383377676436172,19.664225758130833
2025-01-08 20:00:00,4.664861879691634,-9.657534416500573,18.432041959788982
2025-01-08 21:00:00,3.2591215130038624,-9.903428478760379,17.23676164081055
2025-01-08 22:00:00,2.6700244446116606,-11.90906551911716,16.355285466729203
2025-01-08 23:00:00,3.3919308991661987,-10.251554624077816,17.76833795734222
2025-01-09 00:00:00,4.696461651732495,-9.194734108674087,17.791841113470433
2025-01-09 01:00:00,5.28224205247346,-9.054098153746194,20.135742614582938
2025-01-09 02:00:00,4.49752105846126,-9.690221533953661,19.386944230195887
2025-01-09 03:00:00,2.97568821882583,-11.02035648360101,17.325373436922636
2025-01-09 04:00:00,2.0689835546998174,-11.869850339277873,16.065847034422223
2025-01-09 05:00:00,2.6108030138998783,-11.184754483860788,16.613857587667354
2025-01-09 06:00:00,4.172105186999423,-8.857539586984073,18.697990815823495
2025-01-09 07:00:00,5.4907518913290385,-8.654125107964106,19.372944597304627
2025-01-09 08:00:00,5.628159011693178,-7.71227931349704,19.728250398424084
2025-01-09 09:00:00,4.742431988768207,-10.122924026201844,18.159386285537455
2025-01-09 10:00:00,3.79006377514381,-9.888605929154583,18.58181418556299
2025-01-09 11:00:00,3.5322399855123217,-11.846373324811477,17.86241980062261
2025-01-09 12:00:00,3.8652147910059096,-10.941595179638908,18.081385654168532
2025-01-09 13:00:00,4.101687823119295,-10.077701071630074,18.064333138268996
2025-01-09 14:00:00,3.8322297316785003,-10.056236588202308,18.130758399379584
2025-01-09 15:00:00,3.416979148526488,-10.53376544073242,16.322184294287947
2025-01-09 16:00:00,3.5765866495620875,-11.371338915261877,17.252513751793213
2025-01-09 17:00:00,4.521736744189624,-9.765208867791818,18.207529862175853
2025-01-09 18:00:00,5.573424105749737,-8.538040100802064,20.085906740320052
2025-01-09 19:00:00,5.740508733411065,-7.473171471424225,19.742839823132346
2025-01-09 20:00:00,4.721153697909688,-10.522114854347139,18.403904376835882
2025-01-09 21:00:00,3.306344403410133,-10.226432535967833,17.627768863654804
2025-01-09 22:00:00,2.71297809486655,-10.815704631259036,17.317966457627694
2025-01-09 23:00:00,3.439115531024014,-10.192125764408043,17.731296153874542
2025-01-10 00:00:00,4.750910999949194,-9.402784789745384,19.959586315829824
2025-01-10 01:00:00,5.337237416459513,-9.600438315891191,18.959454232189845
2025-01-10 02:00:00,4.541467317684146,-8.637388997025136,19.3479165941148
2025-01-10 03:00:00,3.0017397468847786,-11.190515573703074,15.85418523355235
2025-01-10 04:00:00,2.0804173373058124,-11.322186810968788,16.273756252655456
2025-01-10 05:00:00,2.6171240499300197,-10.878479773973623,16.478430285944444
2025-01-10 06:00:00,4.17959702902309,-10.304939369113164,18.70767477348023
2025-01-10 07:00:00,5.496252503065191,-7.686583913643945,20.070881204046508
2025-01-10 08:00:00,5.616858853698161,-8.586506217211886,19.636719676079505
2025-01-10 09:00:00,4.706843419155095,-9.701049853303198,18.96998166415925
2025-01-10 10:00:00,3.7300233582209947,-10.371212539765843,17.66116634839197
2025-01-10 11:00:00,3.450918874335408,-10.323867520556616,16.959369616711495
2025-01-10 12:00:00,3.76372416773541,-11.287944696146488,17.589867297016934
2025-01-10 13:00:00,3.977979406915901,-10.447646284390707,17.305435435483552
2025-01-10 14:00:00,3.683846129806609,-11.330533530800963,17.904789209487625
2025-01-10 15:00:00,3.243057638292736,-11.160312060725824,17.672978153648778
2025-01-10 16:00:00,3.3766732429567665,-9.855298578910732,18.312080062384783
2025-01-10 17:00:00,4.293830441169408,-10.501673355361598,18.42847397312862
2025-01-10 18:00:00,5.314764171143539,-8.656800199149737,18.986935345205424
2025-01-10 19:00:00,5.450609528901914,-8.722865597951383,19.702310524643888
2025-01-10 20:00:00,4.402813627831707,-7.985521036692736,18.98688822894912
2025-01-10 21:00:00,2.962135227822329,-9.968959977941614,17.1230418920216
2025-01-10 22:00:00,2.340530222942959,-11.540303850185207,16.064761204024677
2025-01-10 23:00:00,3.031272845329631,-10.83687113587764,17.51963207683587
2025-01-11 00:00:00,4.302246284240541,-9.83205428325109,18.280794680263497
2025-01-11 01:00:00,4.8507794985031305,-8.968346673252904,20.114828180602814
2025-01-11 02:00:00,4.027630619793739,-9.82927367040663,17.850400133728183
2025-01-11 03:00:00,2.468740225108697,-12.083020553645785,17.968952821070033
2025-01-11 04:00:00,1.5250096100642623,-12.871635493860907,15.443036705563522
2025-01-11 05:00:00,2.0257369366455333,-12.037192747195956,16.375139985795812
2025-01-11 06:00:00,3.540271023252361,-10.063963474451457,18.32158669282169
2025-01-11 07:00:00,4.810451498312172,-10.323610991064879,17.23450990601287
2025-01-11 08:00:00,4.903987944317418,-10.37976573721576,18.667735314530457
2025-01-11 09:00:00,3.9811149589888988,-11.093940524287582,18.19252881457858
2025-01-11 10:00:00,2.9939725016029346,-11.614846631970412,16.84266171056223
2025-01-11 11:00:00,2.6978502869367462,-10.54121008125364,17.563189895872895
2025-01-11 12:00:00,2.988482495120734,-11.587466343192942,16.645533107114105
2025-01-11 13:00:00,3.18420171229675,-10.787253074781754,17.645037087763438
2025-01-11 14:00:00,2.8804918336781626,-10.776516815253684,16.70338670104037
2025-01-11 15:00:00,2.4348307765068213,-10.264525498886671,16.02206509683913
2025-01-11 16:00:00,2.5595392333131954,-11.94794295549563,17.345885074433493
2025-01-11 17:00:00,3.4613487218771777,-10.532768038007896,18.076554348096114
2025-01-11 18:00:00,4.469123290045645,-10.013866394448215,17.84678772977004
2025-01-11 19:00:00,4.6064739221287745,-9.886839039070281,18.37873730000868
2025-01-11 20:00:00,3.578735809812912,-9.646774925991288,17.803852222264073
2025-01-11 21:00:00,2.166973579215485,-12.198166521597557,15.576202334140111
2025-01-11 22:00:00,1.568155946725333,-13.207056579290834,15.377522728982093
2025-01-11 23:00:00,2.269474544950586,-11.302442332107933,15.62606892859161
2025-01-12 00:00:00,3.5479775072417197,-10.857549467498096,18.57104778210111
2025-01-12 01:00:00,4.11727080291646,-8.992996267376396,17.58756926455545
2025-01-12 02:00:00,3.336233199514567,-11.043303714348383,17.567672353877743
2025-01-12 03:00:00,1.832853578590054,-12.092184597679719,15.291606882695017
2025-01-12 04:00:00,0.9410953055429638,-13.559983496932702,14.840089671696461
2025-01-12 05:00:00,1.4797755518540614,-12.323118015927513,15.591758134206172
2025-01-12 06:00:00,3.0234758923512937,-11.251697772059902,17.15010037357894
2025-01-12 07:00:00,4.329609018783219,-9.200793117661169,18.314182516341777
2025-01-12 08:00:00,4.477376263425769,-9.362677858681083,18.460963686687435
2025-01-12 09:00:00,3.624803425706475,-9.681329033515787,19.51948784330101
2025-01-12 10:00:00,2.711856428888667,-11.6842366849927,17.18427823208451
2025-01-12 11:00:00,2.4840672764094003,-11.181949571362331,16.752657981722326
2025-01-12 12:00:00,2.8381562926919983,-11.414440304620607,16.910623008283565
2025-01-12 13:00:00,3.1006722020182536,-11.92160815011595,17.23888505076801
2025-01-12 14:00:00,2.8718270649909723,-11.471373617066488,16.785072054094712
2025-01-12 15:00:00,2.504236158208358,-11.892745315587755,15.513993240176687
2025-01-12 16:00:00,2.700866356657798,-10.900802807517548,17.554988224648557
2025-01-12 17:00:00,3.6654253971067967,-10.383266037706749,17.464733665125294
2025-01-12 18:00:00,4.734791542323757,-9.271859280970009,18.402106427640582
2025-01-12 19:00:00,4.944445295978068,-10.19419143021152,19.848258265795668
2025-01-12 20:00:00,4.003017754575002,-9.513945794818174,18.886296686220657
2025-01-12 21:00:00,2.6813070948145397,-10.41214330321197,16.351366844254457
2025-01-12 22:00:00,2.160747986974482,-11.908704723871388,17.095158861347226
2025-01-12 23:00:00,2.921933503469993,-10.099566314496304,16.946900651792323
2025-01-13 00:00:00,4.250596935220874,-9.74829365298701,17.70285575555034
2025-01-13 01:00:00,4.87618266611002,-9.81786837453309,19.576778942763198
2025-01-13 02:00:00,4.165297401115804,-8.9780028089,18.33650990160424
2025-01-13 03:00:00,2.7376358702047208,-11.345935344551608,16.85989724840948
2025-01-13 04:00:00,1.9099352250659691,-12.712185377832458,16.28543562004665
2025-01-13 05:00:00,2.490301005757798,-11.379763251013417,15.566875802573458
2025-01-13 06:00:00,4.058377512924237,-10.860422631182221,18.462182780503372
2025-01-13 07:00:00,5.392297295294722,-8.216835976230174,20.53354313907781
2025-01-13 08:00:00,5.577814270833982,-8.237390403175278,19.80689719999802
2025-01-13 09:00:00,4.767861877152116,-9.21368863666738,19.08194174231802
2025-01-13 10:00:00,3.89103453809633,-10.831623274859373,18.103653097669024
2025-01-13 11:00:00,3.686666879391574,-10.318265414194524,17.712875150948243
2025-01-13 12:00:00,4.054061010614436,-10.054678816340907,18.880712447608055
2025-01-13 13:00:00,4.325390796774282,-9.315195902877273,19.187075021237533
2025-01-13 14:00:00,4.102574936961976,-10.071880210399518,17.325458991220525
2025-01-13 15:00:00,3.735399952722117,-10.877225484498595,16.978876069195717
2025-01-13 16:00:00,3.9243284684615407,-10.380616551023584,16.890583684425177
2025-01-13 17:00:00,4.874367823961407,-10.02952373422341,19.227474237286906
2025-01-13 18:00:00,5.925507103075817,-8.62890332453762,19.29832600452611
2025-01-13 19:00:00,6.113860084499565,-8.111188576399208,19.92614641600138
2025-01-13 20:00:00,5.145529972145605,-9.711661318286307,19.51742599893302
2025-01-13 21:00:00,3.7895717295710716,-10.260923254795875,17.730635080224165
2025-01-13 22:00:00,3.229825398875934,-10.04218817582318,17.731019410082666
2025-01-13 23:00:00,3.9513047769691774,-11.091768306674211,17.072073030000674
2025-01-14 00:00:00,5.240457945219301,-8.84630676364846,19.373561474951977
2025-01-14 01:00:00,5.821537568935186,-6.9314392853144104,19.131014909736464
2025-01-14 02:00:00,5.055258069583239,-8.049500810781593,18.98030287683667
2025-01-14 03:00:00,3.562510844514689,-11.205737767748806,18.085997115560225
2025-01-14 04:00:00,2.6696532734996166,-11.461696915128805,16.012031322384967
2025-01-14 05:00:00,3.1947010151413213,-11.202356248822413,17.78855001334958
2025-01-14 06:00:00,4.717416768866077,-7.928979380592113,19.336903467684294
2025-01-14 07:00:00,5.999851778888351,-8.437915152127403,19.90741503956374
2025-01-14 08:00:00,6.1209948073218206,-9.2918095240148,18.909573494045187
2025-01-14 09:00:00,5.235828551930255,-9.399558571821544,20.01751208636894
2025-01-14 10:00:00,4.283162293213745,-9.412551735795331,19.31889456479664
2025-01-14 11:00:00,4.010524670803927,-10.00300491077746,17.507080461744295
2025-01-14 12:00:00,4.316539514545333,-10.234990861343487,18.002572608442517
2025-01-14 13:00:00,4.526719079639663,-9.15759260322122,18.661623413403156
2025-01-14 14:00:00,4.239152169828262,-10.000148442699412,18.046008128776965
2025-01-14 15:00:00,3.8076464729275137,-10.35886504539573,17.24599563648288
2025-01-14 16:00:00,3.9403421615923198,-9.921683317867492,17.179990748652592
2025-01-14 17:00:00,4.844680032626936,-9.316240283415565,19.349287454048067
2025-01-14 18:00:00,5.85396688246142,-8.559417994017458,20.710848256349134
2025-01-14 19:00:00,5.994427744824691,-7.989348732330889,19.384111261880957
2025-01-14 20:00:00,4.969295537006235,-9.234925301677109,18.287739850239912
2025-01-14 21:00:00,3.555878850504854,-11.294028607844254,17.462293835621274
2025-01-14 22:00:00,2.950574885011596,-11.73534979879332,16.81952318023927
2025-01-14 23:00:00,3.6435782357160975,-10.926802065202775,17.824067577433958
2025-01-15 00:00:00,4.913922746299545,-8.242126982894346,18.69841667753805
2025-01-15 01:00:00,5.472542676842945,-8.540877029754531,19.425854603974756
2025-01-15 04:00:00,2.224731851392242,-11.993399337167233,15.865210796352718
2025-01-15 05:00:00,2.7417164770938283,-10.532642328566626,17.05929291283688
2025-01-15 06:00:00,4.270367249954567,-9.823116373122518,19.10228580569428
2025-01-15 07:00:00,5.55967841235221,-8.269397353739524,19.355681655833422
2025-01-15 08:00:00,5.678891320401358,-9.397206200988569,19.705669991957745
2025-01-15 09:00:00,4.784465737295364,-10.059953944832655,19.42438250249968
2025-01-15 10:00:00,3.824843084069461,-10.451270230510914,17.75104396974942
2025-01-15 11:00:00,3.555158269332016,-11.868236052840142,18.13552463518284
2025-01-15 12:00:00,3.872769470663968,-9.748121308843468,18.085995642535746
2025-01-15 13:00:00,4.095945586832932,-10.336503490396675,18.711042243828313
2025-01-15 14:00:00,3.818374456823059,-10.292638319825835,18.181771558927665
2025-01-15 15:00:00,3.397329342064041,-9.97692030959565,17.987840546326527
2025-01-15 16:00:00,3.5480923469334664,-11.587038719286246,17.918820262121226
2025-01-15 17:00:00,4.480026244735018,-10.051066795436652,18.907084022364995
2025-01-15 18:00:00,5.5192719782904,-8.943265361642606,19.582431291316176
2025-01-15 19:00:00,5.681713553672259,-7.9242401731476315,19.877477093107697
2025-01-15 20:00:00,4.667295530840149,-8.996770148125902,18.912439260107607
2025-01-15 21:00:00,3.2611987407047005,-10.48847973248761,17.8508465218434
2025-01-15 22:00:00,2.672034827827879,-12.255088263840696,16.569404953682586
2025-01-15 23:00:00,3.394299754944342,-10.851201230031158,17.662384133018634
2025-01-16 00:00:00,4.699485458658582,-9.831539073359835,19.07603398713741
2025-01-16 01:00:00,5.285355142314006,-8.312821946959211,18.88200105512676
2025-01-16 02:00:00,4.499926720869551,-10.298067028179348,18.16496078072542
2025-01-16 04:00:00,2.0698650671247507,-12.895044910195617,17.208317351473553
2025-01-16 05:00:00,2.611773445926115,-12.417977312072315,16.645580870739245
2025-01-16 06:00:00,4.1734292905532255,-10.164097653468778,18.57998294191006
2025-01-16 07:00:00,5.492196378477732,-9.330606697084265,19.313261034162835
